Date;Open;High;Low;Close;Adj Close;Volume;Delta_Open_Close;Delta_High_Low;Period;description;Sum Monat
2006-01-31;77.915871;78.393883;77.60038;77.724663;44.181072;7083094;0.19120799999998894;0.7935030000000012;01-2006;Up;77.724663
2006-02-01;77.342255;78.623329;77.103249;78.336517;44.528851;5668588;-0.9942620000000062;1.520079999999993;02-2006;Down;77.08815557894737
2006-02-02;77.868073;78.001915;77.342255;77.657745;44.143024;6483108;0.21032799999998986;0.6596600000000024;02-2006;Up;77.08815557894737
2006-02-03;77.007645;77.217972;76.214149;76.453156;43.458321;10305192;0.5544889999999896;1.003822999999997;02-2006;Up;77.08815557894737
2006-02-06;76.424477;76.434036;75.458893;76.013382;43.208309;10008651;0.4110950000000031;0.9751430000000028;02-2006;Up;77.08815557894737
2006-02-07;76.003822;76.663483;75.812622;76.338432;43.393078;5488676;-0.33460999999999785;0.8508609999999948;02-2006;Down;77.08815557894737
2006-02-08;77.036331;77.342255;76.711281;77.246651;44.0196;5260543;-0.21031999999999584;0.6309739999999948;02-2006;Down;77.08815557894737
2006-02-09;76.864243;77.246651;76.003822;76.864243;43.801682;7959223;0.0;1.2428290000000004;02-2006;Down;77.08815557894737
2006-02-10;76.864243;77.877632;76.673042;77.753349;44.308365;5619007;-0.8891059999999982;1.2045900000000103;02-2006;Down;77.08815557894737
2006-02-13;77.753349;78.307838;76.653923;76.902489;43.823467;5499240;0.8508599999999973;1.6539149999999978;02-2006;Up;77.08815557894737
2006-02-14;77.007645;77.868073;76.816444;77.523903;44.177597;6354973;-0.5162580000000077;1.0516289999999913;02-2006;Down;77.08815557894737
2006-02-15;77.304016;77.915871;76.959846;77.294456;44.046852;5284392;0.009560000000007562;0.9560249999999968;02-2006;Up;77.08815557894737
2006-02-16;77.131927;77.351814;76.606117;77.351814;44.07951;5554783;-0.21988699999999994;0.7456970000000069;02-2006;Down;77.08815557894737
2006-02-17;77.351814;77.466537;76.606117;77.160614;43.970581;5542545;0.19120000000000914;0.8604200000000048;02-2006;Up;77.08815557894737
2006-02-21;76.577438;77.198853;76.453156;76.959846;43.856163;6106548;-0.3824079999999981;0.7456969999999927;02-2006;Down;77.08815557894737
2006-02-22;76.481834;78.059273;76.453156;77.772469;44.319237;5537838;-1.2906349999999946;1.6061169999999976;02-2006;Down;77.08815557894737
2006-02-23;77.629066;77.762909;76.520073;76.673042;43.692722;5208452;0.9560239999999993;1.242835999999997;02-2006;Up;77.08815557894737
2006-02-24;77.103249;77.103249;76.338432;76.577438;43.638248;4082747;0.5258110000000045;0.7648170000000079;02-2006;Up;77.08815557894737
2006-02-27;76.453156;77.332695;76.434036;77.084129;43.926983;3961202;-0.6309729999999973;0.898658999999995;02-2006;Down;77.08815557894737
2006-02-28;76.577438;77.007645;76.20459;76.711281;43.71452;6234892;-0.13384299999999882;0.8030550000000005;02-2006;Down;77.08815557894737
2006-03-01;76.673042;77.25621;76.271507;76.38623;43.529282;5410226;0.2868119999999976;0.9847029999999961;03-2006;Up;78.59714013043478
2006-03-02;76.051628;76.682602;76.042068;76.424477;43.551086;4622065;-0.3728490000000022;0.6405340000000024;03-2006;Down;78.59714013043478
2006-03-03;76.013382;77.275337;76.013382;76.443596;43.561985;4554702;-0.43021400000000654;1.2619550000000004;03-2006;Down;78.59714013043478
2006-03-06;76.39579;77.093689;76.38623;76.481834;43.583763;4926137;-0.08604400000000112;0.7074590000000001;03-2006;Down;78.59714013043478
2006-03-07;76.491394;77.237091;76.347992;76.759079;43.741753;4530017;-0.2676850000000002;0.8890990000000016;03-2006;Down;78.59714013043478
2006-03-08;76.72084;78.011475;76.72084;77.571701;44.204845;5826115;-0.850861000000009;1.2906350000000089;03-2006;Down;78.59714013043478
2006-03-09;77.686424;78.374763;77.246651;77.456978;44.139462;4508992;0.22944599999999582;1.1281120000000016;03-2006;Up;78.59714013043478
2006-03-10;77.466537;78.632889;77.466537;77.982796;44.439106;5007411;-0.5162589999999909;1.1663520000000034;03-2006;Down;78.59714013043478
2006-03-13;77.973228;78.776291;77.868073;78.326958;44.635216;4781684;-0.35372999999999877;0.9082180000000051;03-2006;Down;78.59714013043478
2006-03-14;77.92543;79.340347;77.887192;79.235184;45.152767;4725828;-1.309753999999998;1.4531549999999953;03-2006;Down;78.59714013043478
2006-03-15;79.015297;80.076485;79.005737;79.713196;45.42519;5617438;-0.6978989999999925;1.070748000000009;03-2006;Down;78.59714013043478
2006-03-16;79.760994;80.038239;78.977058;79.225624;45.147331;4497277;0.5353700000000003;1.0611810000000048;03-2006;Up;78.59714013043478
2006-03-17;79.684509;79.741875;79.177818;79.636711;45.381588;6709462;0.04779800000000023;0.5640569999999911;03-2006;Up;78.59714013043478
2006-03-20;79.45507;80.066925;79.340347;79.904396;45.534142;4048334;-0.4493259999999992;0.7265780000000035;03-2006;Down;78.59714013043478
2006-03-21;80.133842;81.252388;79.904396;80.124283;45.659458;7744898;0.009558999999995876;1.3479919999999908;03-2006;Up;78.59714013043478
